Loan ID,Customer ID,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
e51994e5-3edb-4804-9546-7855ab6c7af7,9b22f726-c444-4307-88e1-48b6923b07d0,69080,Short Term,647,1897701,10+ years,Rent,Debt Consolidation,14058.67,11.9,21,19,1,147326,359128,1,0
f0a53300-44e2-476e-9f39-14be187a0979,10ef73c8-7f29-489d-9b13-b440e4084cec,60104,Short Term,7410,557612,10+ years,Home Mortgage,Debt Consolidation,4019.45,23.4,,4,0,220191,287122,0,0
34ad23e0-47e7-489f-bc34-1b127b42281f,23d2776b-4dc7-4de8-b242-ce86bbf7eb41,397056,Short Term,746,767372,6 years,Rent,Debt Consolidation,6062.33,10.1,,14,0,323836,869990,0,0
e37dfae0-14d3-4d44-ab3e-39167ad3c004,f985fa7b-f433-487a-b037-f2af4435640f,215468,Short Term,733,837387,5 years,Home Mortgage,Debt Consolidation,16328.98,40.6,,13,2,164616,327492,1,0
edbd45d9-0c62-4b05-9320-bb994fdfd6af,417719c5-ab66-4fa6-b1eb-4222cb72a11c,186626,Short Term,,,3 years,Home Mortgage,Debt Consolidation,16674.21,13.5,49,8,0,34998,405240,0,0
7ab541f8-1363-454a-835e-3a276af2e818,b71bdf03-21f9-40e2-8d8b-e1e70957a5c0,336204,Short Term,,,5 years,Home Mortgage,Business Loan,6266.96,26,44,5,0,187720,335962,0,0
6879f64a-274b-4abc-8422-bd16e3507d6f,91efebe9-7b18-47f9-a799-6a3d9cb6400c,128986,Short Term,735,806702,1 year,Home Mortgage,Debt Consolidation,18217.96,28.4,74,17,1,110143,601524,1,0
de6507ad-9414-4482-942f-46d4565c9b7b,c3fa4f76-730c-43b2-81f1-1e5542515f15,442684,Short Term,,,7 years,Home Mortgage,Debt Consolidation,22854.53,22.2,,14,1,373426,744216,1,0
a32b8d91-00d5-4908-a373-182df70e1866,46b17a06-2440-44d1-bdfb-0d247db5fd95,241824,Short Term,7130,1044278,10+ years,Home Mortgage,Debt Consolidation,4307.68,24.5,8,8,0,93119,131956,0,0
97855f2c-d11c-40e0-9889-9b5657d411a9,b884c85b-9511-4c74-96d0-93398fe2936e,178222,Short Term,706,1442955,9 years,Home Mortgage,Debt Consolidation,29219.91,15.4,38,10,0,100301,118030,0,0
5fe9a3e5-0cfe-4f41-ae6a-944ada054e06,907ec7a5-4680-4696-9040-4469c43b9651,237908,Short Term,724,939550,10+ years,Rent,Debt Consolidation,8847.54,25.6,33,4,0,136553,190278,0,0
9088ca89-976a-4962-9523-224af249ee4d,c253fa6d-3975-45b0-a4d8-efe9e54e3a0e,221210,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,12991.06,19.8,37,18,0,79059,372108,0,0
93eaa0df-4f95-48ee-ae8a-82c38b820c50,439f6523-b3b6-4325-95a1-4bdc795f43ed,782716,Short Term,719,3476430,10+ years,Home Mortgage,Debt Consolidation,21988.51,20.6,,15,0,1256869,2130766,0,0
27a07360-9cfb-467e-89cf-43d532215cd9,ef4cd1d7-1984-42c7-ae01-69e70256c2b3,109670,Short Term,,,2 years,Home Mortgage,Debt Consolidation,1989.87,7.7,26,5,0,53941,103092,0,0
5e1b6134-446e-4737-b3fe-3048594c9f36,567d6526-2ceb-4a4d-ad4f-1f3464106563,112684,Short Term,740,1557088,< 1 year,Rent,Other,20890.88,13.9,,11,0,559417,746262,0,0
57bbd6af-a254-4bd2-959f-5747ed90a4db,7a85c186-0c69-4120-a13b-5acb2a0bde9d,568458,Long Term,701,1080283,1 year,Home Mortgage,Debt Consolidation,5383.46,12.9,53,8,0,201571,1728848,0,0
8e669ed8-3510-48ef-ac3c-bc55a7d9ea7a,9884dbcb-353f-4df6-b20c-8cadf2a2d1b3,337260,Short Term,,,7 years,Rent,Debt Consolidation,13717.81,19.5,6,19,0,261687,2104278,0,0
0204532f-d2e5-472d-8fcf-6ad6a920069c,8d3f3619-6616-4a88-b092-0963bcf2c457,549340,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,36260.17,15.6,52,10,0,962901,1168684,0,0
84eab273-3c8f-4089-8ade-37b3864cb6de,d629aa9f-3c19-44c2-afb8-68f04918bdf7,669306,Long Term,742,2235084,2 years,Home Mortgage,Debt Consolidation,27752.16,13.7,,7,0,439907,597850,0,0
bf5b5a9c-6f59-4183-bec7-d8685e226882,baed0dcf-7eec-4628-bbd5-2464c6b827df,215732,Short Term,702,4192065,10+ years,Rent,Other,29659,23,45,12,0,382090,543510,0,0
915c67c0-5851-4f85-b2d9-4601cbf5399f,b5501664-e0c8-4c23-8724-d11616572c27,387288,Long Term,696,1292266,9 years,Home Mortgage,Debt Consolidation,27783.51,21.2,,13,1,520239,822932,1,0
d92584f6-ae4c-40a6-a948-2ef8f723959a,ea077d07-0492-4ea2-a135-a29b78a4f34b,453002,Long Term,717,1956107,10+ years,Home Mortgage,Debt Consolidation,41893.1,21.3,9,13,1,127870,220000,0,1
4dfe1e7e-f1e5-4b2f-b748-0be97c7e4e79,42bac9de-890f-416b-a4a3-c8f37b2c1d75,438372,Long Term,724,1325079,10+ years,Rent,Debt Consolidation,24734.96,19.1,,31,0,294595,2186668,0,0
f9686cc3-ea0d-40e1-b29b-6b68cd361a43,ec72e01a-facb-4d4e-ac05-8da8f96e84da,321816,Long Term,712,778202,8 years,Home Mortgage,Debt Consolidation,12386.48,20.1,,7,1,361,135872,1,0
366d01a7-e9a3-43b6-b47d-67ac9e4a2c61,1961dcb7-9741-451f-9ecf-878536c2d4e7,175516,Short Term,745,1800136,3 years,Rent,other,12825.95,9,,6,0,56620,528704,0,0
f19e429f-fbd7-45af-883f-440507807b58,85062a9c-8882-4902-b57e-681553bf2030,130702,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,6650.76,15.3,72,13,0,104234,759044,0,0
793e40d4-127c-4259-81da-a117781e5172,84dd717d-e027-44ae-b156-7cf5d51af112,150546,Short Term,704,1058642,8 years,Home Mortgage,Debt Consolidation,9086.56,18.8,19,10,0,69635,174130,0,0
af64dfe6-0315-49a2-90cb-35983afe321a,d101a0b9-7e96-4465-aaef-bcb54ab3ca21,763774,Short Term,746,1809446,10+ years,Home Mortgage,Debt Consolidation,41918.94,21.6,,13,0,754756,11204094,0,0
6e17ef0c-3433-490d-9482-f89c55571476,fe1fd5c0-148f-4e66-921c-6ce82109f14a,140624,Short Term,706,896857,6 years,Home Mortgage,Debt Consolidation,7772.71,24.4,12,11,1,118408,374594,0,0
0dd14f0b-7e9c-4a3f-9e3a-c0d93e22e5fc,00ec9878-043c-4627-a073-0020bbf09f94,258962,Long Term,,,6 years,Rent,Debt Consolidation,3619.88,22.8,37,6,0,42997,65340,0,0
55e3aff5-e1fc-4d66-a8d4-217745ce3dc0,3c00e3c1-aeeb-4af3-95f4-d7654d0f11d8,220154,Short Term,723,912646,10+ years,Home Mortgage,Debt Consolidation,24793.29,13.5,42,9,0,171836,255420,0,0
86028ead-da0c-47a1-80d1-1d20cd318ab8,a407b423-0690-43f3-912e-140557506084,650364,Long Term,693,1542743,2 years,Home Mortgage,Debt Consolidation,29440.69,23.4,23,17,0,479845,741796,0,0
87d36556-667f-4a03-b4f2-ee84e72525df,23d645c3-bcb8-442c-a5d6-2091c3e8fa24,260590,Short Term,7280,731443,9 years,Home Mortgage,Home Improvements,5741.8,20.3,,10,1,176890,336336,1,0
9ba7fe63-fa8a-4ba0-9956-c45f0f9cbb38,fb285788-41aa-469c-ac71-1aad7c5a131b,134508,Short Term,,,6 years,Home Mortgage,Debt Consolidation,9590.25,16,,4,0,233111,322850,0,0
fbd37435-45f0-4a25-a7ea-eb7f238cf383,742d031d-72b2-439c-8442-ca0fe137fbe8,150656,Short Term,704,1208210,3 years,Rent,Debt Consolidation,15706.54,14.2,49,12,0,412718,485166,0,0
2d647dbe-63fd-419a-895e-e632da011dc6,f2f19d99-dc3f-451f-8a25-2b3f00673d0e,349316,Short Term,749,1037058,2 years,Home Mortgage,Debt Consolidation,13395.38,14.9,7,9,0,283594,761882,0,0
f414898e-9dc3-47d3-95f6-f320bb93ee31,7193db83-f8c4-4bf9-8bb6-0aa91d9047fd,774246,Short Term,746,1346872,5 years,Rent,Debt Consolidation,24793.67,24.3,,10,0,704425,1156958,0,0
da9a9f81-0db8-4b2d-a6b6-321067daa76f,52de4e83-07aa-4409-8ba7-a3e231ec0fa1,400994,Short Term,743,1635349,10+ years,Home Mortgage,Debt Consolidation,14173.05,22.3,,11,0,523089,984830,0,0
60d79426-60f1-494b-a638-a4f96293971a,3c8af67a-e77f-44f4-b6fa-ed720a330916,748528,Long Term,725,2322047,< 1 year,Home Mortgage,small_business,1180.28,23.6,20,4,0,50559,609884,0,0
9d9c5131-59fa-4d4a-af1e-28df8bf47734,daa6bd31-1357-4ab2-9e14-4a4567445f7c,223850,Short Term,742,751640,< 1 year,Home Mortgage,Debt Consolidation,4196.72,15.5,30,9,0,186067,579194,0,0
57724cfa-2b94-4fae-ad8d-686c26d66ce4,4e91fdff-cd3b-45c8-ba14-34b9225eb410,258676,Short Term,7390,1675458,5 years,Home Mortgage,Home Improvements,21781.03,19.8,36,7,0,124070,173712,0,0
ca5c3aaa-895d-4005-a689-d37d33cd490f,45f7d456-6b27-4c93-8bbe-a4f90d64c9d6,160754,Long Term,740,1236235,< 1 year,Home Mortgage,Debt Consolidation,22499.42,26.1,,15,0,139175,631994,0,0
4f9dadf0-5192-40e2-b414-172230b778fb,273a3578-41c9-4020-ad99-388c207130c7,268774,Short Term,,,2 years,Home Mortgage,Debt Consolidation,21605.66,26.7,19,17,0,249565,847396,0,0
69512e67-cfb2-40b1-8473-23f1a5f5a0d9,7e040463-933f-458f-81de-7ae62ae08cc2,133276,Short Term,705,556282,6 years,Rent,Debt Consolidation,10198.63,13,,7,0,216828,321860,0,0
5917d689-0a67-4633-aa5a-0bcca3041b0e,e467caa5-9640-4fdc-9a87-c5d75482c705,174328,Short Term,726,4046202,< 1 year,Home Mortgage,Debt Consolidation,63727.52,15.8,,12,0,623903,832282,0,0
6004f582-eb30-44a7-808b-9d05ac35e810,d018ef26-111d-4dd0-bba9-b9907eac5367,85272,Short Term,,,10+ years,Home Mortgage,Home Improvements,11101.89,19.4,,5,0,63859,93610,0,0
91fbec18-40ab-496c-89df-e9b8f7443232,f1b81764-f0d8-4413-a6b5-e1d605d96267,218570,Short Term,700,906072,2 years,Rent,Debt Consolidation,10948.37,19.6,26,12,0,138187,174878,0,0
7e4c4eaf-dd32-4a19-9c0a-fc2394eca7aa,674a2fa6-809e-4d73-894a-b90ff345c24c,87450,Short Term,744,880156,3 years,Rent,Debt Consolidation,10855.46,11.7,,9,0,71478,617672,0,0
69637765-d203-45bf-8e33-fe08767aee75,1a9f910f-379d-4ae1-8ae3-015e1d4c3a94,65450,Short Term,705,887471,10+ years,Home Mortgage,Debt Consolidation,16861.93,15,,9,0,171228,281622,0,0
611ae910-f9bc-4d4c-ba13-62625bc699bd,2a2f44d9-21d3-46ef-876b-4e856c289b8c,223652,Short Term,,,5 years,Rent,Debt Consolidation,18452.99,18,,12,0,341050,654896,0,0
1ab5c5a0-3d45-4369-b495-a3ce22f98f97,23111ad0-f7f3-4b7e-959e-d2bac571bb05,214522,Long Term,713,704026,3 years,Home Mortgage,other,12907.08,6.7,,12,0,316673,881452,0,0
4c2daa0d-b887-4519-a283-b5913bd6b08c,92013e24-6839-4a31-ac19-b411f20f65f1,436480,Long Term,692,1507840,2 years,Own Home,Debt Consolidation,42470.7,16.9,,9,0,340841,467060,0,0
bc550903-9dd1-4587-bf80-cbb6e452f299,414abe7d-5fa5-4c2c-933a-745daceafee9,99999999,Short Term,737,1040706,10+ years,Rent,Debt Consolidation,6686.48,27.7,,13,0,194617,262636,0,0
e31cc089-ec3d-42fd-afb2-52a87b47037d,3e4e7a99-9793-4dbe-b9a6-de9bae9019e4,67056,Short Term,,,2 years,Home Mortgage,Home Improvements,3474.15,13,,6,0,50369,149556,0,0
36f79808-1aa9-4a6a-852a-d1224e7f5822,5cba1c75-6d18-4839-8515-1205f9edca3b,216436,Short Term,,,4 years,Rent,Debt Consolidation,12570.59,14.7,6,15,0,183768,921118,0,0
f7d84957-2b01-4869-8b87-1c32b19e2b03,099f5dfa-8edd-497b-b6af-a86f5a61c459,222684,Short Term,740,846203,8 years,Rent,Debt Consolidation,10647.98,8.6,,7,0,115311,448052,0,0
761b3af9-076b-446a-879c-89308a7d8d23,b80702ef-fa02-4fe5-827e-9efd6c08733a,380028,Short Term,718,1891982,< 1 year,Rent,Debt Consolidation,34843.91,23.5,8,14,0,425885,865150,0,0
a8e9d14b-a247-49ae-ba88-82f2e520e2a3,4d5e237a-5940-41b7-80fa-acb6e604924f,121682,Short Term,750,2335404,3 years,Home Mortgage,Debt Consolidation,13175.55,13,,11,0,43738,418462,0,0
7277e50a-aff2-483f-8764-8e23c5fc8bc6,a76147ef-8015-4e31-b881-0e5fbdf20f24,318406,Long Term,683,765168,8 years,Home Mortgage,Debt Consolidation,9755.93,8.7,,10,0,354901,602558,0,0
d4153496-80f9-45be-a27d-1957a5ed4ca5,59444ee7-c005-4286-9be9-3e846ff736b1,326656,Short Term,7440,1151647,3 years,Home Mortgage,Debt Consolidation,18810.38,11.4,28,18,1,236835,870584,1,0
342bc4c0-e5c6-48a8-8bad-47efb232ef4f,81d11865-ac87-4aa4-9917-89a1f5ddc209,204512,Short Term,744,468483,< 1 year,Rent,Debt Consolidation,12727.34,14.4,,6,1,137864,285538,0,0
3b7fff62-1416-4b5c-ab8c-1458e2cae7d2,099e77e1-0fee-49a0-86c2-73d054bf4122,88330,Short Term,683,648451,10+ years,Home Mortgage,other,4236.43,17.7,,7,0,139935,185592,0,0
065290b0-faf3-4646-b8c3-421f129d259f,a4fa57d6-1a89-4998-88ea-6d963615dcea,518276,Long Term,721,1305528,6 years,Home Mortgage,Debt Consolidation,20888.41,22,,11,0,238317,557458,0,0
315e10c4-9ee1-4e1b-9a71-282ea08322ae,4f5e7bb6-62a1-4734-a54e-b79444dccc8e,219252,Short Term,716,1230801,10+ years,Own Home,Debt Consolidation,20000.54,27.2,36,6,0,231325,295966,0,0
a7b756bb-8400-4ea6-8355-f5a98b1c0004,20dff599-a9e9-4495-8e4a-9165feaea04d,408364,Short Term,715,1447382,10+ years,Home Mortgage,Debt Consolidation,39923.37,20.1,5,26,0,483911,828850,0,0
66c5e4eb-e975-4572-a57a-4d94f904fdae,62c830c3-45e9-4e46-beea-745b68f3442a,479402,Long Term,734,1091531,10+ years,Home Mortgage,Debt Consolidation,9641.74,17,,11,0,331474,438130,0,0
6218e81b-50d3-4816-bb63-073a44f0f209,49c4c672-261b-4d01-ac7a-718460a83589,527318,Short Term,741,1461100,10+ years,Home Mortgage,Debt Consolidation,37623.23,19.8,,7,0,480187,669878,0,0
6ae610d8-4dec-4b8a-b1e1-aa08a32c9894,2eff10b8-4929-4f9c-b812-0fc3c1a84aed,327932,Long Term,,,1 year,Home Mortgage,Debt Consolidation,25138.14,13.6,,9,1,196612,265012,1,0
f4b56312-013d-4eaa-8d49-88ec78210b17,9c65c626-a983-4ac7-8372-2e34c82b0c5f,219384,Short Term,,,4 years,Home Mortgage,Debt Consolidation,10073.42,17,45,10,0,85310,239184,0,0
dac9ca67-9d7a-4431-92e4-45e9c3406269,f9884812-c9cc-4c2d-a86b-919a71dcc142,714626,Short Term,678,1793676,10+ years,Rent,Debt Consolidation,27802.13,19.5,75,12,1,259863,357368,1,0
856f2b98-5ae1-4a47-ab3d-cc2f15619a22,8c5516a5-1c28-4dd0-9e5f-a1d89342479c,128920,Short Term,,,1 year,Home Mortgage,Debt Consolidation,8466.78,41.6,25,5,0,220001,602206,0,0
725f73ed-e5df-4420-9935-b60c9c93b244,cbad14ec-b061-4bc5-8703-4b5d5dbc9b88,347886,Long Term,614,937004,2 years,Rent,Debt Consolidation,17881.28,14.5,55,7,0,290757,485100,0,0
090eda78-eb7f-42d7-b34a-ab8819f5e6fe,74fb1ac1-c42b-4a3d-a44a-fd32cdfb0deb,624030,Long Term,715,2033323,2 years,Home Mortgage,Debt Consolidation,44733.22,14.5,64,17,0,253555,1019436,0,0
1cddf8bc-5f26-48fb-bed1-a7f5b1e62354,738aa3be-45a6-434b-a90c-833530465d48,322784,Long Term,707,1523876,10+ years,Home Mortgage,Debt Consolidation,24255.21,12.2,57,14,3,224732,615186,1,2
4a43577c-e140-4968-9453-f6b5145dfa4d,843f7a21-b391-4d10-a859-88834b5bcf6d,229922,Long Term,606,663480,9 years,Rent,Debt Consolidation,7906.28,6.6,,5,0,72960,188584,0,0
5b84a54a-de53-4b57-b0fe-1010be19705f,95dc7c5f-804c-44f3-951a-e9525f3b7d73,139612,Long Term,689,811642,2 years,Rent,Debt Consolidation,12397.88,20.6,34,8,0,111473,479842,0,0
fdee2143-5e87-417b-831d-5acf05916c05,48fba57d-2b0b-4e96-be2e-127a9ea327f5,233684,Long Term,720,1660638,5 years,Home Mortgage,Buy a Car,13382.08,16.7,26,5,0,129827,158070,0,0
a78a9e4a-af8a-4810-9e93-c7d3e77a2f98,06275944-44b1-4cc1-ac0e-6e9ee9168e14,197208,Short Term,674,1951946,6 years,Rent,Debt Consolidation,9011.51,11.3,42,10,0,261516,383328,0,0
c55e240c-d49c-4e2d-bb1b-e7d303d46ab7,6205e957-3475-4591-9f57-e490fd401a9c,492778,Long Term,6680,1229452,6 years,Home Mortgage,Debt Consolidation,26842.82,19,7,14,0,199082,282480,0,0
a0d42aaa-41af-4f14-a35e-4f69a4dff151,f7baa9ae-4198-4d85-921f-b2f026b028a3,567512,Long Term,719,1706884,10+ years,Home Mortgage,Debt Consolidation,33568.63,15,48,11,0,409450,1070212,0,0
9e5f30fc-ab1d-4e97-8444-18851866e4f2,55396a63-0f56-4b41-9a25-b9fda13b4bc6,541068,Long Term,688,1112811,10+ years,Rent,Debt Consolidation,31808.09,15.6,,16,0,387220,947914,0,0
72b4164b-bf24-4161-a8fe-7c5ac131cd35,0aa1f46c-ef82-403e-8f6e-9786f104bd97,402622,Short Term,,,6 years,Rent,Debt Consolidation,34872.6,14.8,26,12,0,450908,709390,0,0
f7ee9a24-0aa1-45d7-ae17-8c726e047444,98670b28-9c7f-47fe-8704-4081d8ae81d8,332750,Long Term,641,889922,5 years,Home Mortgage,Debt Consolidation,20839.2,12.1,5,7,0,46360,53680,0,0
11228d01-9558-4aee-aefe-4f90f5e71ae1,855ef9ef-37b2-42d0-8333-f1c3398b9b0e,88308,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,2497.55,15.4,41,7,0,67089,130328,0,0
0fcf5f6d-4143-4e0b-b5a6-4f6ae538b4de,40ad0975-a3a8-4e5c-9b77-4c3aa6ba3f2c,765380,Short Term,722,3720542,10+ years,Home Mortgage,Debt Consolidation,18757.75,25,,15,0,941089,2063798,0,0
9f6d3f54-c395-44ea-9d2f-8a4e0e89987c,c871803a-c269-4b4d-aa1a-6f3dc71e2d86,219956,Short Term,667,1994601,3 years,Home Mortgage,Debt Consolidation,17785.14,24.5,45,12,1,103018,180444,1,0
7ee54d09-1c12-443c-96f3-e87e9430d077,f3b4f1f0-7854-4d37-913f-83e811609ffb,237314,Short Term,,,5 years,Rent,Debt Consolidation,13828.2,5.3,,7,4,168625,428186,0,4
b9860f67-4e1c-4907-972f-cb62f4085455,d525739f-4de9-470c-a555-247df97c645c,264902,Long Term,718,653638,< 1 year,Home Mortgage,Debt Consolidation,13399.37,13.8,,10,0,173622,229240,0,0
9f70cb80-9541-4691-b109-635fc110e795,93972784-52b7-41be-b49c-a82c7b401308,468534,Short Term,740,1214879,7 years,Home Mortgage,Debt Consolidation,23386.15,13.7,42,24,0,276203,1055494,0,0
7a18b36a-4824-433c-a797-2772b46f44b3,eca38fbc-9532-490a-bb48-9d43e96c030d,389642,Long Term,714,802180,7 years,Home Mortgage,Debt Consolidation,13837.51,14.8,,12,0,219222,516978,0,0
e7c57df2-19b5-44de-a13b-1d5215bf7291,d06abc4c-2f91-4e16-b073-9a723c2b8e4b,68948,Short Term,,,< 1 year,Rent,Debt Consolidation,1542.42,11,,3,0,28899,60302,0,0
78b58de7-8596-479c-ac7a-a33ff89009fd,cbf6c5fb-b07a-4774-a2e9-a8f8cc5a8a2a,152328,Short Term,736,902158,5 years,Own Home,other,10450,29.2,38,4,0,89338,113168,0,0
4c5ce34d-9d11-4c4a-945b-f3b1491c4e27,d4307ad8-a28e-4a94-9e2c-270e2730ae0e,224884,Short Term,732,2719052,10+ years,Home Mortgage,Home Improvements,21367.21,15.9,73,12,0,99199,261074,0,0
e3fdb58c-5455-494c-8fe5-4dcf81993f3d,17bf3030-1dd4-45d9-996f-56cf56d94879,329978,Short Term,746,1747829,5 years,Home Mortgage,Debt Consolidation,26363.07,20.8,,7,1,219013,376244,1,0
0c69198d-5ebf-410e-a17c-59dd7ef68636,796007e6-b395-40a6-8560-bb4e4e6be2d0,153186,Short Term,748,911430,10+ years,Rent,Debt Consolidation,15570.31,17.4,,12,0,459572,661034,0,0
8083ab69-ef27-4c5c-beb3-22ab257a10fa,2268db3e-ebba-4d84-aef5-b298caf0b3f3,346742,Short Term,,,8 years,Home Mortgage,Debt Consolidation,28925.6,17.6,,16,1,213883,442244,1,0
3ee9cf04-b9f8-4a39-ad34-a56d93491e25,0ef2b043-e530-4705-a768-a5f7b12663be,612546,Short Term,744,2059410,9 years,Home Mortgage,Debt Consolidation,17504.89,17.4,,10,0,493069,982630,0,0
c8ed747b-1862-4dac-b1ae-5988f9a49a4e,468ed001-529a-40b6-bc1c-ea9602a5408f,320452,Short Term,739,1120050,< 1 year,Rent,Buy House,19134.14,17.6,,18,0,171247,300454,0,0
7d34009d-9cd6-459e-ab11-a394acf3712d,6fc0e953-9a02-4e02-877c-d02d575393bf,606320,Short Term,715,1743858,10+ years,Own Home,other,28773.6,16,7,15,0,216505,509542,0,0
2264c2c9-5c9e-4bc9-a74f-a93b7fee05ff,142da625-0590-4e36-bbfd-68f8c9aa3f4d,344146,Short Term,694,2229156,10+ years,Rent,Debt Consolidation,23591.92,28.1,34,3,0,10678,23628,0,0
41df67ed-4896-4a8e-b6f3-22246ece5ed3,8e8e1bd8-4d00-4723-ac9f-d883fc7d7a06,174988,Short Term,718,850136,5 years,Rent,Debt Consolidation,4987.5,18.6,49,13,0,161405,194678,0,0
472ff40e-ea76-406d-b01d-9972c6b85787,2fc9b984-02b4-4d9e-b311-74f37d11ee70,203962,Short Term,732,1548576,7 years,Own Home,Debt Consolidation,31487.75,14.8,27,10,0,337174,610038,0,0
2f879f9f-6e5d-46bc-acf9-8166209239e5,33023cde-0c93-4bc1-993a-31261f5c8b8a,96492,Short Term,750,466241,< 1 year,Rent,Debt Consolidation,11445.98,16.6,,5,0,88749,218196,0,0
17de5dad-a6c3-4ebc-a13f-84af2ba2ab51,4a079b4e-b8a7-47f7-914c-b8225de5787c,245036,Short Term,,,6 years,Home Mortgage,other,17602.93,37,,36,0,202027,4977170,0,0
08f8ba0e-8457-441b-9928-460e06d0b12d,10bd09ac-9ecd-4fcc-a636-e3f5e9b84ded,650166,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,19621.49,13,54,10,0,280839,435336,0,0
012f04a9-17d0-40ba-bb4f-f38e12a5a410,ebb280c5-13cb-4083-8657-90556c5c56c4,268114,Long Term,725,1119195,10+ years,Rent,Debt Consolidation,7685.12,16.7,,3,0,269857,384340,0,0
ac0090f8-6370-469e-abf0-180d8a546726,5bcd8310-9226-4de9-8130-3930673a0e03,43912,Short Term,736,1137606,10+ years,Own Home,Debt Consolidation,10712.39,14.4,11,6,0,68419,195140,0,0
8adacad5-2c4f-4ab2-872d-f920a33257e6,1ecc7790-3c2e-4db6-991a-d01f2ea8c08b,481866,Long Term,719,1059326,1 year,Home Mortgage,Debt Consolidation,16242.91,22.2,,12,0,380494,1036662,0,0
e628e25b-ea94-41ad-b35a-b7bbaefabcf5,0ac725d5-5bc2-4c0f-b86d-08e1e21d60a1,233288,Short Term,,,5 years,Home Mortgage,Debt Consolidation,15255.86,14.7,34,14,0,202825,499708,0,0
0158e865-fdf1-4dc6-bf29-fb9406e41b0d,2787e0d0-d81a-43a7-8cb8-f51e60ca09bb,111364,Short Term,720,654018,1 year,Rent,Debt Consolidation,8011.54,7.4,17,8,0,26505,306922,0,0
483950b1-004a-45df-913b-6258509669ec,db17ff77-d3cd-4b17-8b27-1e10081521a2,430254,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,12569.26,25.5,,10,0,546668,1338216,0,0
93f8e7ac-04bb-4e36-8dfd-04212b008bea,7616d7c2-b28b-4ccd-a9f4-92312709174a,768394,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,29944.19,16,,5,0,303620,627792,0,0
cb4d6e8d-553a-494a-bb01-b41dc8629f08,ee40c934-b9d3-4754-b22c-ecc603f19f51,314908,Short Term,,,5 years,Home Mortgage,Debt Consolidation,23728.91,26.5,66,13,1,114285,155298,1,0
14c29dbd-dbca-4899-b9db-c94dbe823b04,bbe510b9-d5a6-42a9-a3f6-13762297839e,125708,Short Term,,,10+ years,Rent,Debt Consolidation,5864.16,12.8,55,7,0,97489,257708,0,0
d4b04511-a827-44f3-8339-2696e472c724,9bf7f422-e9ba-4b6a-ab78-34c4afd41e20,99999999,Short Term,743,1497656,10+ years,Rent,Debt Consolidation,21591.22,15.5,22,15,0,107426,846120,0,0
fea6c2d4-3a8a-48cf-bdeb-9420ababbb88,910d9f0f-b690-4b94-b2b6-6a0ee153569f,133804,Short Term,,,6 years,Home Mortgage,Buy a Car,12952.49,18.5,25,11,1,69331,397452,1,0
f00adcd5-9292-4bd5-a200-d7e3908efa34,56b2238b-a97b-4fc3-8108-000730713eed,99999999,Short Term,740,750500,6 years,Rent,Debt Consolidation,13696.72,14.7,,12,0,91561,115126,0,0
46453d31-5b7e-447c-af1b-101a02fdf0e1,8ff0ff11-b76d-443a-bfcb-069cc6e6334e,81092,Short Term,679,2042880,6 years,Rent,other,24003.84,13.7,21,10,0,268451,374044,0,0
387362c8-82f8-4fbe-a6d1-9e55a4b37849,8ebf7238-ad70-4437-9937-8a318d8e8d12,332904,Short Term,682,575985,10+ years,Home Mortgage,Debt Consolidation,6479.76,12.8,45,7,0,131974,193424,0,0
49de16d0-d942-433f-890d-9d70451e1a7a,d3500fae-5dca-45fa-afb7-0896aad9b410,222728,Short Term,738,807899,1 year,Home Mortgage,Debt Consolidation,8819.61,11.5,,9,0,272479,891220,0,0
513ac7f2-cc4a-4c09-bdf8-9893aa8f440b,fd251d45-d7b6-4bce-beae-09c49fbdacec,177342,Short Term,,,3 years,Home Mortgage,Debt Consolidation,12599.85,11.4,,5,0,83125,668404,0,0
8e8a2a68-c0ef-432b-b9c7-011533026da1,9a98cb69-68f8-47d9-b8fa-ecd69c584609,179938,Long Term,,,7 years,Home Mortgage,Debt Consolidation,9955.62,19.6,8,16,0,62852,276760,0,0
9888c42a-9aca-4535-b463-d8f48b46bf27,10e3c266-de23-410e-ba4b-4efe66e5168f,259358,Long Term,736,837786,2 years,Home Mortgage,Other,10353.67,13.5,,6,0,441047,642356,0,0
2c83df05-179c-4242-8105-0adb21295c72,6fe3d421-3bf9-4a2b-be37-00dbe15f7b57,107800,Short Term,735,938942,< 1 year,Rent,Debt Consolidation,8372.16,9,,11,0,115197,154902,0,0
,,,,,,,,,,,,,,,,,
d5a83499-dd24-444a-92d3-2d11006a4bcc,cd2da422-0b63-47e0-ad2c-e151874fa7e6,773168,Short Term,737,2480127,10+ years,Home Mortgage,Debt Consolidation,56009.53,23.6,21,13,0,285019,848386,0,0
